Reference,Date,Value
GBP-LIBOR-6M,2000-05-27,0.06417
GBP-LIBOR-6M,2000-05-28,0.06417
GBP-LIBOR-6M,2000-05-29,0.06417
GBP-LIBOR-6M,2000-05-30,0.06417
GBP-LIBOR-6M,2000-05-31,0.06430
GBP-LIBOR-6M,2000-06-01,0.06429
GBP-LIBOR-6M,2000-06-02,0.06411
GBP-LIBOR-6M,2000-06-03,0.06411
GBP-LIBOR-6M,2000-06-04,0.06411
GBP-LIBOR-6M,2000-06-05,0.06387
GBP-LIBOR-6M,2000-06-06,0.06378
GBP-LIBOR-6M,2000-06-07,0.06378
GBP-LIBOR-6M,2000-06-08,0.06378
GBP-LIBOR-6M,2000-06-09,0.06386
GBP-LIBOR-6M,2000-06-10,0.06386
GBP-LIBOR-6M,2000-06-11,0.06386
GBP-LIBOR-6M,2000-06-12,0.06390
GBP-LIBOR-6M,2000-06-13,0.06392
GBP-LIBOR-6M,2000-06-14,0.06373
GBP-LIBOR-6M,2000-06-15,0.06324
GBP-LIBOR-6M,2000-06-16,0.06312
GBP-LIBOR-6M,2000-06-17,0.06312
GBP-LIBOR-6M,2000-06-18,0.06312
GBP-LIBOR-6M,2000-06-19,0.06309
GBP-LIBOR-6M,2000-06-20,0.06308
GBP-LIBOR-6M,2000-06-21,0.06315
GBP-LIBOR-6M,2000-06-22,0.06324
GBP-LIBOR-6M,2000-06-23,0.06336
GBP-LIBOR-6M,2000-06-24,0.06336
GBP-LIBOR-6M,2000-06-25,0.06336
GBP-LIBOR-6M,2000-06-26,0.06338
GBP-LIBOR-6M,2000-06-27,0.06336
GBP-LIBOR-6M,2000-06-28,0.06338
GBP-LIBOR-6M,2000-06-29,0.06340
GBP-LIBOR-6M,2000-06-30,0.06338
GBP-LIBOR-6M,2000-07-01,0.06338
GBP-LIBOR-6M,2000-07-02,0.06338
GBP-LIBOR-6M,2000-07-03,0.06335
GBP-LIBOR-6M,2000-07-04,0.06326
GBP-LIBOR-6M,2000-07-05,0.06306
GBP-LIBOR-6M,2000-07-06,0.06289
GBP-LIBOR-6M,2000-07-07,0.06298
GBP-LIBOR-6M,2000-07-08,0.06298
GBP-LIBOR-6M,2000-07-09,0.06298
GBP-LIBOR-6M,2000-07-10,0.06300
GBP-LIBOR-6M,2000-07-11,0.06306
GBP-LIBOR-6M,2000-07-12,0.06290
GBP-LIBOR-6M,2000-07-13,0.06290
GBP-LIBOR-6M,2000-07-14,0.06283
GBP-LIBOR-6M,2000-07-15,0.06283
GBP-LIBOR-6M,2000-07-16,0.06283
GBP-LIBOR-6M,2000-07-17,0.06281
GBP-LIBOR-6M,2000-07-18,0.06295
GBP-LIBOR-6M,2000-07-19,0.06298
GBP-LIBOR-6M,2000-07-20,0.06309
GBP-LIBOR-6M,2000-07-21,0.06323
GBP-LIBOR-6M,2000-07-22,0.06323
GBP-LIBOR-6M,2000-07-23,0.06323
GBP-LIBOR-6M,2000-07-24,0.06329
GBP-LIBOR-6M,2000-07-25,0.06315
GBP-LIBOR-6M,2000-07-26,0.06313
GBP-LIBOR-6M,2000-07-27,0.06315
GBP-LIBOR-6M,2000-07-28,0.06321
GBP-LIBOR-6M,2000-07-29,0.06321
GBP-LIBOR-6M,2000-07-30,0.06321
GBP-LIBOR-6M,2000-07-31,0.06343
GBP-LIBOR-6M,2000-08-01,0.06347
GBP-LIBOR-6M,2000-08-02,0.06361
GBP-LIBOR-6M,2000-08-03,0.06371
GBP-LIBOR-6M,2000-08-04,0.06330
GBP-LIBOR-6M,2000-08-05,0.06330
GBP-LIBOR-6M,2000-08-06,0.06330
GBP-LIBOR-6M,2000-08-07,0.06328
GBP-LIBOR-6M,2000-08-08,0.06326
GBP-LIBOR-6M,2000-08-09,0.06321
GBP-LIBOR-6M,2000-08-10,0.06309
GBP-LIBOR-6M,2000-08-11,0.06310
GBP-LIBOR-6M,2000-08-12,0.06310
GBP-LIBOR-6M,2000-08-13,0.06310
GBP-LIBOR-6M,2000-08-14,0.06312
GBP-LIBOR-6M,2000-08-15,0.06312
GBP-LIBOR-6M,2000-08-16,0.06323
GBP-LIBOR-6M,2000-08-17,0.06333
GBP-LIBOR-6M,2000-08-18,0.06334
GBP-LIBOR-6M,2000-08-19,0.06334
GBP-LIBOR-6M,2000-08-20,0.06334
GBP-LIBOR-6M,2000-08-21,0.06335
GBP-LIBOR-6M,2000-08-22,0.06334
GBP-LIBOR-6M,2000-08-23,0.06327
GBP-LIBOR-6M,2000-08-24,0.06323
GBP-LIBOR-6M,2000-08-25,0.06323
GBP-LIBOR-6M,2000-08-26,0.06323
GBP-LIBOR-6M,2000-08-27,0.06323
GBP-LIBOR-6M,2000-08-28,0.06323
GBP-LIBOR-6M,2000-08-29,0.06338
GBP-LIBOR-6M,2000-08-30,0.06359
GBP-LIBOR-6M,2000-08-31,0.06364
GBP-LIBOR-6M,2000-09-01,0.06366
GBP-LIBOR-6M,2000-09-02,0.06366
GBP-LIBOR-6M,2000-09-03,0.06366
GBP-LIBOR-6M,2000-09-04,0.06370
GBP-LIBOR-6M,2000-09-05,0.06374
GBP-LIBOR-6M,2000-09-06,0.06373
GBP-LIBOR-6M,2000-09-07,0.06357
GBP-LIBOR-6M,2000-09-08,0.06316
GBP-LIBOR-6M,2000-09-09,0.06316
GBP-LIBOR-6M,2000-09-10,0.06316
GBP-LIBOR-6M,2000-09-11,0.06313
GBP-LIBOR-6M,2000-09-12,0.06310
GBP-LIBOR-6M,2000-09-13,0.06309
GBP-LIBOR-6M,2000-09-14,0.06304
GBP-LIBOR-6M,2000-09-15,0.06304
GBP-LIBOR-6M,2000-09-16,0.06304
GBP-LIBOR-6M,2000-09-17,0.06304
GBP-LIBOR-6M,2000-09-18,0.06303
GBP-LIBOR-6M,2000-09-19,0.06283
GBP-LIBOR-6M,2000-09-20,0.06287
GBP-LIBOR-6M,2000-09-21,0.06283
GBP-LIBOR-6M,2000-09-22,0.06270
GBP-LIBOR-6M,2000-09-23,0.06270
GBP-LIBOR-6M,2000-09-24,0.06270
GBP-LIBOR-6M,2000-09-25,0.06270
GBP-LIBOR-6M,2000-09-26,0.06268
GBP-LIBOR-6M,2000-09-27,0.06270
GBP-LIBOR-6M,2000-09-28,0.06270
GBP-LIBOR-6M,2000-09-29,0.06267
GBP-LIBOR-6M,2000-09-30,0.06267
GBP-LIBOR-6M,2000-10-01,0.06267
GBP-LIBOR-6M,2000-10-02,0.06269
GBP-LIBOR-6M,2000-10-03,0.06269
GBP-LIBOR-6M,2000-10-04,0.06269
GBP-LIBOR-6M,2000-10-05,0.06269
GBP-LIBOR-6M,2000-10-06,0.06259
GBP-LIBOR-6M,2000-10-07,0.06259
GBP-LIBOR-6M,2000-10-08,0.06259
GBP-LIBOR-6M,2000-10-09,0.06262
GBP-LIBOR-6M,2000-10-10,0.06263
GBP-LIBOR-6M,2000-10-11,0.06265
GBP-LIBOR-6M,2000-10-12,0.06264
GBP-LIBOR-6M,2000-10-13,0.06249
GBP-LIBOR-6M,2000-10-14,0.06249
GBP-LIBOR-6M,2000-10-15,0.06249
GBP-LIBOR-6M,2000-10-16,0.06250
GBP-LIBOR-6M,2000-10-17,0.06250
GBP-LIBOR-6M,2000-10-18,0.06238
GBP-LIBOR-6M,2000-10-19,0.06221
GBP-LIBOR-6M,2000-10-20,0.06217
GBP-LIBOR-6M,2000-10-21,0.06217
GBP-LIBOR-6M,2000-10-22,0.06217
GBP-LIBOR-6M,2000-10-23,0.06216
GBP-LIBOR-6M,2000-10-24,0.06215
GBP-LIBOR-6M,2000-10-25,0.06214
GBP-LIBOR-6M,2000-10-26,0.06212
GBP-LIBOR-6M,2000-10-27,0.06213
GBP-LIBOR-6M,2000-10-28,0.06213
GBP-LIBOR-6M,2000-10-29,0.06213
GBP-LIBOR-6M,2000-10-30,0.06212
GBP-LIBOR-6M,2000-10-31,0.06211
GBP-LIBOR-6M,2000-11-01,0.06205
GBP-LIBOR-6M,2000-11-02,0.06190
GBP-LIBOR-6M,2000-11-03,0.06178
GBP-LIBOR-6M,2000-11-04,0.06178
GBP-LIBOR-6M,2000-11-05,0.06178
GBP-LIBOR-6M,2000-11-06,0.06169
GBP-LIBOR-6M,2000-11-07,0.06162
GBP-LIBOR-6M,2000-11-08,0.06162
GBP-LIBOR-6M,2000-11-09,0.06162
GBP-LIBOR-6M,2000-11-10,0.06153
GBP-LIBOR-6M,2000-11-11,0.06153
GBP-LIBOR-6M,2000-11-12,0.06153
GBP-LIBOR-6M,2000-11-13,0.06143
GBP-LIBOR-6M,2000-11-14,0.06135
GBP-LIBOR-6M,2000-11-15,0.06115
GBP-LIBOR-6M,2000-11-16,0.06087
GBP-LIBOR-6M,2000-11-17,0.06079
GBP-LIBOR-6M,2000-11-18,0.06079
GBP-LIBOR-6M,2000-11-19,0.06079
GBP-LIBOR-6M,2000-11-20,0.06075
GBP-LIBOR-6M,2000-11-21,0.06080
GBP-LIBOR-6M,2000-11-22,0.06072
GBP-LIBOR-6M,2000-11-23,0.06068
GBP-LIBOR-6M,2000-11-24,0.06062
GBP-LIBOR-6M,2000-11-25,0.06062
GBP-LIBOR-6M,2000-11-26,0.06062
GBP-LIBOR-6M,2000-11-27,0.06067
GBP-LIBOR-6M,2000-11-28,0.06061
GBP-LIBOR-6M,2000-11-29,0.06058
GBP-LIBOR-6M,2000-11-30,0.06039
GBP-LIBOR-6M,2000-12-01,0.06030
GBP-LIBOR-6M,2000-12-02,0.06030
GBP-LIBOR-6M,2000-12-03,0.06030
GBP-LIBOR-6M,2000-12-04,0.06020
GBP-LIBOR-6M,2000-12-05,0.06014
GBP-LIBOR-6M,2000-12-06,0.05974
GBP-LIBOR-6M,2000-12-07,0.05963
GBP-LIBOR-6M,2000-12-08,0.05965
GBP-LIBOR-6M,2000-12-09,0.05965
GBP-LIBOR-6M,2000-12-10,0.05965
GBP-LIBOR-6M,2000-12-11,0.05966
GBP-LIBOR-6M,2000-12-12,0.05964
GBP-LIBOR-6M,2000-12-13,0.05961
GBP-LIBOR-6M,2000-12-14,0.05966
GBP-LIBOR-6M,2000-12-15,0.05971
GBP-LIBOR-6M,2000-12-16,0.05971
GBP-LIBOR-6M,2000-12-17,0.05971
GBP-LIBOR-6M,2000-12-18,0.05970
GBP-LIBOR-6M,2000-12-19,0.05970
GBP-LIBOR-6M,2000-12-20,0.05918
GBP-LIBOR-6M,2000-12-21,0.05844
GBP-LIBOR-6M,2000-12-22,0.05852
GBP-LIBOR-6M,2000-12-23,0.05852
GBP-LIBOR-6M,2000-12-24,0.05852
GBP-LIBOR-6M,2000-12-25,0.05852
GBP-LIBOR-6M,2000-12-26,0.05852
GBP-LIBOR-6M,2000-12-27,0.05863
GBP-LIBOR-6M,2000-12-28,0.05866
GBP-LIBOR-6M,2000-12-29,0.05865
GBP-LIBOR-6M,2000-12-30,0.05865
GBP-LIBOR-6M,2000-12-31,0.05865
GBP-LIBOR-6M,2001-01-01,0.05865
GBP-LIBOR-6M,2001-01-02,0.05849
GBP-LIBOR-6M,2001-01-03,0.05835
GBP-LIBOR-6M,2001-01-04,0.05751
GBP-LIBOR-6M,2001-01-05,0.05723
GBP-LIBOR-6M,2001-01-06,0.05723
GBP-LIBOR-6M,2001-01-07,0.05723
GBP-LIBOR-6M,2001-01-08,0.05695
GBP-LIBOR-6M,2001-01-09,0.05696
GBP-LIBOR-6M,2001-01-10,0.05726
GBP-LIBOR-6M,2001-01-11,0.05731
GBP-LIBOR-6M,2001-01-12,0.05773
GBP-LIBOR-6M,2001-01-13,0.05773
GBP-LIBOR-6M,2001-01-14,0.05773
GBP-LIBOR-6M,2001-01-15,0.05768
GBP-LIBOR-6M,2001-01-16,0.05760
GBP-LIBOR-6M,2001-01-17,0.05770
GBP-LIBOR-6M,2001-01-18,0.05758
GBP-LIBOR-6M,2001-01-19,0.05750
GBP-LIBOR-6M,2001-01-20,0.05750
GBP-LIBOR-6M,2001-01-21,0.05750
GBP-LIBOR-6M,2001-01-22,0.05753
GBP-LIBOR-6M,2001-01-23,0.05741
GBP-LIBOR-6M,2001-01-24,0.05732
GBP-LIBOR-6M,2001-01-25,0.05740
GBP-LIBOR-6M,2001-01-26,0.05728
GBP-LIBOR-6M,2001-01-27,0.05728
GBP-LIBOR-6M,2001-01-28,0.05728
GBP-LIBOR-6M,2001-01-29,0.05715
GBP-LIBOR-6M,2001-01-30,0.05703
GBP-LIBOR-6M,2001-01-31,0.05675
GBP-LIBOR-6M,2001-02-01,0.05672
GBP-LIBOR-6M,2001-02-02,0.05683
GBP-LIBOR-6M,2001-02-03,0.05683
GBP-LIBOR-6M,2001-02-04,0.05683
GBP-LIBOR-6M,2001-02-05,0.05677
GBP-LIBOR-6M,2001-02-06,0.05675
GBP-LIBOR-6M,2001-02-07,0.05675
GBP-LIBOR-6M,2001-02-08,0.05678
GBP-LIBOR-6M,2001-02-09,0.05682
GBP-LIBOR-6M,2001-02-10,0.05682
GBP-LIBOR-6M,2001-02-11,0.05682
GBP-LIBOR-6M,2001-02-12,0.05675
GBP-LIBOR-6M,2001-02-13,0.05641
GBP-LIBOR-6M,2001-02-14,0.05653
GBP-LIBOR-6M,2001-02-15,0.05681
GBP-LIBOR-6M,2001-02-16,0.05677
GBP-LIBOR-6M,2001-02-17,0.05677
GBP-LIBOR-6M,2001-02-18,0.05677
GBP-LIBOR-6M,2001-02-19,0.05670
GBP-LIBOR-6M,2001-02-20,0.05668
GBP-LIBOR-6M,2001-02-21,0.05657
GBP-LIBOR-6M,2001-02-22,0.05646
GBP-LIBOR-6M,2001-02-23,0.05640
GBP-LIBOR-6M,2001-02-24,0.05640
GBP-LIBOR-6M,2001-02-25,0.05640
GBP-LIBOR-6M,2001-02-26,0.05615
GBP-LIBOR-6M,2001-02-27,0.05601
GBP-LIBOR-6M,2001-02-28,0.05554
GBP-LIBOR-6M,2001-03-01,0.05550
GBP-LIBOR-6M,2001-03-02,0.05555
GBP-LIBOR-6M,2001-03-03,0.05555
GBP-LIBOR-6M,2001-03-04,0.05555
GBP-LIBOR-6M,2001-03-05,0.05559
GBP-LIBOR-6M,2001-03-06,0.05565
GBP-LIBOR-6M,2001-03-07,0.05563
GBP-LIBOR-6M,2001-03-08,0.05561
GBP-LIBOR-6M,2001-03-09,0.05553
GBP-LIBOR-6M,2001-03-10,0.05553
GBP-LIBOR-6M,2001-03-11,0.05553
GBP-LIBOR-6M,2001-03-12,0.05546
GBP-LIBOR-6M,2001-03-13,0.05520
GBP-LIBOR-6M,2001-03-14,0.05493
GBP-LIBOR-6M,2001-03-15,0.05428
GBP-LIBOR-6M,2001-03-16,0.05401
GBP-LIBOR-6M,2001-03-17,0.05401
GBP-LIBOR-6M,2001-03-18,0.05401
GBP-LIBOR-6M,2001-03-19,0.05402
GBP-LIBOR-6M,2001-03-20,0.05398
GBP-LIBOR-6M,2001-03-21,0.05372
GBP-LIBOR-6M,2001-03-22,0.05355
GBP-LIBOR-6M,2001-03-23,0.05319
GBP-LIBOR-6M,2001-03-24,0.05319
GBP-LIBOR-6M,2001-03-25,0.05319
GBP-LIBOR-6M,2001-03-26,0.05315
GBP-LIBOR-6M,2001-03-27,0.05316
GBP-LIBOR-6M,2001-03-28,0.05344
GBP-LIBOR-6M,2001-03-29,0.05349
GBP-LIBOR-6M,2001-03-30,0.05366
GBP-LIBOR-6M,2001-03-31,0.05366
GBP-LIBOR-6M,2001-04-01,0.05366
GBP-LIBOR-6M,2001-04-02,0.05330
GBP-LIBOR-6M,2001-04-03,0.05329
GBP-LIBOR-6M,2001-04-04,0.05313
GBP-LIBOR-6M,2001-04-05,0.05312
GBP-LIBOR-6M,2001-04-06,0.05312
GBP-LIBOR-6M,2001-04-07,0.05312
GBP-LIBOR-6M,2001-04-08,0.05312
GBP-LIBOR-6M,2001-04-09,0.05294
GBP-LIBOR-6M,2001-04-10,0.05289
GBP-LIBOR-6M,2001-04-11,0.05296
GBP-LIBOR-6M,2001-04-12,0.05350
GBP-LIBOR-6M,2001-04-13,0.05350
GBP-LIBOR-6M,2001-04-14,0.05350
GBP-LIBOR-6M,2001-04-15,0.05350
GBP-LIBOR-6M,2001-04-16,0.05350
GBP-LIBOR-6M,2001-04-17,0.05367
GBP-LIBOR-6M,2001-04-18,0.05373
GBP-LIBOR-6M,2001-04-19,0.05304
GBP-LIBOR-6M,2001-04-20,0.05300
GBP-LIBOR-6M,2001-04-21,0.05300
GBP-LIBOR-6M,2001-04-22,0.05300
GBP-LIBOR-6M,2001-04-23,0.05289
GBP-LIBOR-6M,2001-04-24,0.05288
GBP-LIBOR-6M,2001-04-25,0.05278
GBP-LIBOR-6M,2001-04-26,0.05250
GBP-LIBOR-6M,2001-04-27,0.05241
GBP-LIBOR-6M,2001-04-28,0.05241
GBP-LIBOR-6M,2001-04-29,0.05241
GBP-LIBOR-6M,2001-04-30,0.05245
GBP-LIBOR-6M,2001-05-01,0.05253
GBP-LIBOR-6M,2001-05-02,0.05249
GBP-LIBOR-6M,2001-05-03,0.05250
GBP-LIBOR-6M,2001-05-04,0.05239
GBP-LIBOR-6M,2001-05-05,0.05239
GBP-LIBOR-6M,2001-05-06,0.05239
GBP-LIBOR-6M,2001-05-07,0.05239
GBP-LIBOR-6M,2001-05-08,0.05180
GBP-LIBOR-6M,2001-05-09,0.05167
GBP-LIBOR-6M,2001-05-10,0.05154
GBP-LIBOR-6M,2001-05-11,0.05171
GBP-LIBOR-6M,2001-05-12,0.05171
GBP-LIBOR-6M,2001-05-13,0.05171
GBP-LIBOR-6M,2001-05-14,0.05213
GBP-LIBOR-6M,2001-05-15,0.05220
GBP-LIBOR-6M,2001-05-16,0.05212
GBP-LIBOR-6M,2001-05-17,0.05210
GBP-LIBOR-6M,2001-05-18,0.05226
GBP-LIBOR-6M,2001-05-19,0.05226
GBP-LIBOR-6M,2001-05-20,0.05226
GBP-LIBOR-6M,2001-05-21,0.05255
GBP-LIBOR-6M,2001-05-22,0.05248
GBP-LIBOR-6M,2001-05-23,0.05238
GBP-LIBOR-6M,2001-05-24,0.05231
GBP-LIBOR-6M,2001-05-25,0.05239
GBP-LIBOR-6M,2001-05-26,0.05239
GBP-LIBOR-6M,2001-05-27,0.05239
GBP-LIBOR-6M,2001-05-28,0.05239
GBP-LIBOR-6M,2001-05-29,0.05250
GBP-LIBOR-6M,2001-05-30,0.05250
GBP-LIBOR-6M,2001-05-31,0.05251
GBP-LIBOR-6M,2001-06-01,0.05250
GBP-LIBOR-6M,2001-06-02,0.05250
GBP-LIBOR-6M,2001-06-03,0.05250
GBP-LIBOR-6M,2001-06-04,0.05240
GBP-LIBOR-6M,2001-06-05,0.05251
GBP-LIBOR-6M,2001-06-06,0.05253
GBP-LIBOR-6M,2001-06-07,0.05261
GBP-LIBOR-6M,2001-06-08,0.05276
GBP-LIBOR-6M,2001-06-09,0.05276
GBP-LIBOR-6M,2001-06-10,0.05276
GBP-LIBOR-6M,2001-06-11,0.05278
GBP-LIBOR-6M,2001-06-12,0.05368
GBP-LIBOR-6M,2001-06-13,0.05420
GBP-LIBOR-6M,2001-06-14,0.05410
GBP-LIBOR-6M,2001-06-15,0.05378
GBP-LIBOR-6M,2001-06-16,0.05378
GBP-LIBOR-6M,2001-06-17,0.05378
GBP-LIBOR-6M,2001-06-18,0.05352
GBP-LIBOR-6M,2001-06-19,0.05355
GBP-LIBOR-6M,2001-06-20,0.05356
GBP-LIBOR-6M,2001-06-21,0.05368
GBP-LIBOR-6M,2001-06-22,0.05359
GBP-LIBOR-6M,2001-06-23,0.05359
GBP-LIBOR-6M,2001-06-24,0.05359
GBP-LIBOR-6M,2001-06-25,0.05346
GBP-LIBOR-6M,2001-06-26,0.05343
GBP-LIBOR-6M,2001-06-27,0.05344
GBP-LIBOR-6M,2001-06-28,0.05350
GBP-LIBOR-6M,2001-06-29,0.05431
GBP-LIBOR-6M,2001-06-30,0.05431
GBP-LIBOR-6M,2001-07-01,0.05431
GBP-LIBOR-6M,2001-07-02,0.05398
GBP-LIBOR-6M,2001-07-03,0.05404
GBP-LIBOR-6M,2001-07-04,0.05405
GBP-LIBOR-6M,2001-07-05,0.05401
GBP-LIBOR-6M,2001-07-06,0.05356
GBP-LIBOR-6M,2001-07-07,0.05356
GBP-LIBOR-6M,2001-07-08,0.05356
GBP-LIBOR-6M,2001-07-09,0.05341
GBP-LIBOR-6M,2001-07-10,0.05334
GBP-LIBOR-6M,2001-07-11,0.05317
GBP-LIBOR-6M,2001-07-12,0.05327
